AV,KIT,1
AV,ELF5,1
AV,PROM1,1
BA,CDH3,1
BA,MME,1
BA,OXTR,1
Fibroblast,COL1A1,1
Fibroblast,COL1A2,1
Fibroblast,COL3A1,1
HS,ESR1,1
HS,PGR,1
HS,PRLR,1
Immune,PTPRC,1
Immune,CD86,1
Immune,CD27,1
VasLymph,MCAM,1
VasLymph,PECAM1,1
VasLymph,CDH5,1
